date,order_id,product_id,product_name,category,region,channel,units,list_price,discount_pct,net_unit_price,revenue,gross_margin
2026-03-17,O0069344,P011,Home Product 5,Home,South,Retail,1,3253.34,0.1695,2701.8,2701.8,507.19
2026-03-17,O0069345,P011,Home Product 5,Home,South,Online,2,3253.34,0.1695,2701.8,5403.6,1014.38
2026-03-17,O0069346,P011,Home Product 5,Home,South,Online,3,3253.34,0.1695,2701.8,8105.41,1521.57
2026-03-17,O0069347,P011,Home Product 5,Home,South,Online,1,3253.34,0.1695,2701.8,2701.8,507.19
2026-03-17,O0069348,P011,Home Product 5,Home,South,Retail,1,3253.34,0.1695,2701.8,2701.8,507.19
2026-03-17,O0069349,P011,Home Product 5,Home,South,Marketplace,1,3253.34,0.1695,2701.8,2701.8,507.19
2026-03-17,O0069350,P011,Home Product 5,Home,South,Retail,1,3253.34,0.1695,2701.8,2701.8,507.19
2026-03-17,O0069351,P011,Home Product 5,Home,South,Marketplace,1,3253.34,0.1695,2701.8,2701.8,507.19
2026-03-17,O0069352,P011,Home Product 5,Home,South,Online,1,3253.34,0.1695,2701.8,2701.8,507.19
2026-03-17,O0069353,P011,Home Product 5,Home,South,Online,2,3253.34,0.1695,2701.8,5403.6,1014.38
2026-03-17,O0069354,P011,Home Product 5,Home,South,Online,1,3253.34,0.1695,2701.8,2701.8,507.19
2026-03-17,O0069355,P011,Home Product 5,Home,South,Retail,3,3253.34,0.1695,2701.8,8105.41,1521.57
2026-03-17,O0069356,P012,Home Product 6,Home,South,Retail,4,1814.65,0.0983,1636.32,6545.27,1633.46
2026-03-17,O0069357,P012,Home Product 6,Home,South,Retail,3,1814.65,0.0983,1636.32,4908.95,1225.1
2026-03-17,O0069358,P012,Home Product 6,Home,South,Marketplace,2,1814.65,0.0983,1636.32,3272.63,816.73
2026-03-17,O0069359,P012,Home Product 6,Home,South,Online,3,1814.65,0.0983,1636.32,4908.95,1225.1
2026-03-17,O0069360,P012,Home Product 6,Home,South,Online,1,1814.65,0.0983,1636.32,1636.32,408.37
2026-03-17,O0069361,P012,Home Product 6,Home,South,Retail,3,1814.65,0.0983,1636.32,4908.95,1225.1
2026-03-17,O0069362,P012,Home Product 6,Home,South,Online,1,1814.65,0.0983,1636.32,1636.32,408.37
2026-03-17,O0069363,P012,Home Product 6,Home,South,Retail,1,1814.65,0.0983,1636.32,1636.32,408.37
2026-03-17,O0069364,P013,Fashion Product 1,Fashion,South,Marketplace,6,2552.31,0.1235,2237.06,13422.36,4512.36
2026-03-17,O0069365,P013,Fashion Product 1,Fashion,South,Retail,2,2552.31,0.1235,2237.06,4474.12,1504.12
2026-03-17,O0069366,P013,Fashion Product 1,Fashion,South,Online,1,2552.31,0.1235,2237.06,2237.06,752.06
2026-03-17,O0069367,P013,Fashion Product 1,Fashion,South,Marketplace,1,2552.31,0.1235,2237.06,2237.06,752.06
2026-03-17,O0069368,P013,Fashion Product 1,Fashion,South,Online,1,2552.31,0.1235,2237.06,2237.06,752.06
2026-03-17,O0069369,P013,Fashion Product 1,Fashion,South,Marketplace,2,2552.31,0.1235,2237.06,4474.12,1504.12
2026-03-17,O0069370,P013,Fashion Product 1,Fashion,South,Retail,1,2552.31,0.1235,2237.06,2237.06,752.06
2026-03-17,O0069371,P013,Fashion Product 1,Fashion,South,Online,1,2552.31,0.1235,2237.06,2237.06,752.06
2026-03-17,O0069372,P013,Fashion Product 1,Fashion,South,Marketplace,1,2552.31,0.1235,2237.06,2237.06,752.06
2026-03-17,O0069373,P014,Fashion Product 2,Fashion,South,Online,1,1398.53,0.0884,1274.89,1274.89,362.38
2026-03-17,O0069374,P014,Fashion Product 2,Fashion,South,Online,1,1398.53,0.0884,1274.89,1274.89,362.38
2026-03-17,O0069375,P014,Fashion Product 2,Fashion,South,Retail,1,1398.53,0.0884,1274.89,1274.89,362.38
2026-03-17,O0069376,P014,Fashion Product 2,Fashion,South,Marketplace,1,1398.53,0.0884,1274.89,1274.89,362.38
2026-03-17,O0069377,P014,Fashion Product 2,Fashion,South,Online,3,1398.53,0.0884,1274.89,3824.66,1087.15
2026-03-17,O0069378,P014,Fashion Product 2,Fashion,South,Online,3,1398.53,0.0884,1274.89,3824.66,1087.15
2026-03-17,O0069379,P015,Fashion Product 3,Fashion,South,Retail,2,3165.87,0.1266,2765.07,5530.14,962.65
2026-03-17,O0069380,P015,Fashion Product 3,Fashion,South,Online,3,3165.87,0.1266,2765.07,8295.22,1443.98
2026-03-17,O0069381,P015,Fashion Product 3,Fashion,South,Marketplace,3,3165.87,0.1266,2765.07,8295.22,1443.98
2026-03-17,O0069382,P015,Fashion Product 3,Fashion,South,Online,2,3165.87,0.1266,2765.07,5530.14,962.65
2026-03-17,O0069383,P015,Fashion Product 3,Fashion,South,Online,1,3165.87,0.1266,2765.07,2765.07,481.33
2026-03-17,O0069384,P015,Fashion Product 3,Fashion,South,Retail,1,3165.87,0.1266,2765.07,2765.07,481.33
2026-03-17,O0069385,P015,Fashion Product 3,Fashion,South,Retail,1,3165.87,0.1266,2765.07,2765.07,481.33
2026-03-17,O0069386,P015,Fashion Product 3,Fashion,South,Retail,1,3165.87,0.1266,2765.07,2765.07,481.33
2026-03-17,O0069387,P015,Fashion Product 3,Fashion,South,Retail,1,3165.87,0.1266,2765.07,2765.07,481.33
2026-03-17,O0069388,P016,Fashion Product 4,Fashion,South,Online,3,3233.95,0.0984,2915.84,8747.53,1800.09
2026-03-17,O0069389,P016,Fashion Product 4,Fashion,South,Online,5,3233.95,0.0984,2915.84,14579.21,3000.15
2026-03-17,O0069390,P016,Fashion Product 4,Fashion,South,Retail,1,3233.95,0.0984,2915.84,2915.84,600.03
2026-03-17,O0069391,P016,Fashion Product 4,Fashion,South,Marketplace,1,3233.95,0.0984,2915.84,2915.84,600.03
2026-03-17,O0069392,P016,Fashion Product 4,Fashion,South,Online,2,3233.95,0.0984,2915.84,5831.69,1200.06
2026-03-17,O0069393,P016,Fashion Product 4,Fashion,South,Online,1,3233.95,0.0984,2915.84,2915.84,600.03
2026-03-17,O0069394,P017,Fashion Product 5,Fashion,South,Retail,1,792.73,0.067,739.58,739.58,287.59
2026-03-17,O0069395,P017,Fashion Product 5,Fashion,South,Marketplace,4,792.73,0.067,739.58,2958.32,1150.35
2026-03-17,O0069396,P018,Fashion Product 6,Fashion,South,Online,1,4845.34,0.1197,4265.25,4265.25,1461.52
2026-03-17,O0069397,P018,Fashion Product 6,Fashion,South,Marketplace,1,4845.34,0.1197,4265.25,4265.25,1461.52
2026-03-17,O0069398,P018,Fashion Product 6,Fashion,South,Online,1,4845.34,0.1197,4265.25,4265.25,1461.52
2026-03-17,O0069399,P018,Fashion Product 6,Fashion,South,Retail,3,4845.34,0.1197,4265.25,12795.75,4384.55
2026-03-17,O0069400,P018,Fashion Product 6,Fashion,South,Marketplace,2,4845.34,0.1197,4265.25,8530.5,2923.04
2026-03-17,O0069401,P018,Fashion Product 6,Fashion,South,Retail,2,4845.34,0.1197,4265.25,8530.5,2923.04
2026-03-17,O0069402,P019,Beauty Product 1,Beauty,South,Marketplace,1,1870.76,0.1149,1655.82,1655.82,309.1
2026-03-17,O0069403,P019,Beauty Product 1,Beauty,South,Online,1,1870.76,0.1149,1655.82,1655.82,309.1
2026-03-17,O0069404,P019,Beauty Product 1,Beauty,South,Marketplace,2,1870.76,0.1149,1655.82,3311.64,618.19
2026-03-17,O0069405,P019,Beauty Product 1,Beauty,South,Marketplace,2,1870.76,0.1149,1655.82,3311.64,618.19
2026-03-17,O0069406,P019,Beauty Product 1,Beauty,South,Retail,2,1870.76,0.1149,1655.82,3311.64,618.19
2026-03-17,O0069407,P019,Beauty Product 1,Beauty,South,Online,2,1870.76,0.1149,1655.82,3311.64,618.19
2026-03-17,O0069408,P019,Beauty Product 1,Beauty,South,Online,1,1870.76,0.1149,1655.82,1655.82,309.1
2026-03-17,O0069409,P020,Beauty Product 2,Beauty,South,Online,5,3579.05,0.1255,3129.78,15648.9,4082.32
2026-03-17,O0069410,P020,Beauty Product 2,Beauty,South,Retail,1,3579.05,0.1255,3129.78,3129.78,816.46
2026-03-17,O0069411,P020,Beauty Product 2,Beauty,South,Online,3,3579.05,0.1255,3129.78,9389.34,2449.39
2026-03-17,O0069412,P020,Beauty Product 2,Beauty,South,Retail,3,3579.05,0.1255,3129.78,9389.34,2449.39
2026-03-17,O0069413,P020,Beauty Product 2,Beauty,South,Retail,1,3579.05,0.1255,3129.78,3129.78,816.46
2026-03-17,O0069414,P020,Beauty Product 2,Beauty,South,Marketplace,1,3579.05,0.1255,3129.78,3129.78,816.46
2026-03-17,O0069415,P020,Beauty Product 2,Beauty,South,Online,1,3579.05,0.1255,3129.78,3129.78,816.46
2026-03-17,O0069416,P021,Beauty Product 3,Beauty,South,Online,1,1049.17,0.1215,921.74,921.74,252.17
2026-03-17,O0069417,P021,Beauty Product 3,Beauty,South,Online,1,1049.17,0.1215,921.74,921.74,252.17
2026-03-17,O0069418,P021,Beauty Product 3,Beauty,South,Online,4,1049.17,0.1215,921.74,3686.94,1008.67
2026-03-17,O0069419,P021,Beauty Product 3,Beauty,South,Marketplace,2,1049.17,0.1215,921.74,1843.47,504.33
2026-03-17,O0069420,P021,Beauty Product 3,Beauty,South,Retail,1,1049.17,0.1215,921.74,921.74,252.17
2026-03-17,O0069421,P021,Beauty Product 3,Beauty,South,Online,1,1049.17,0.1215,921.74,921.74,252.17
2026-03-17,O0069422,P021,Beauty Product 3,Beauty,South,Online,1,1049.17,0.1215,921.74,921.74,252.17
2026-03-17,O0069423,P021,Beauty Product 3,Beauty,South,Retail,3,1049.17,0.1215,921.74,2765.21,756.5
2026-03-17,O0069424,P021,Beauty Product 3,Beauty,South,Online,1,1049.17,0.1215,921.74,921.74,252.17
2026-03-17,O0069425,P021,Beauty Product 3,Beauty,South,Online,2,1049.17,0.1215,921.74,1843.47,504.33
2026-03-17,O0069426,P021,Beauty Product 3,Beauty,South,Online,1,1049.17,0.1215,921.74,921.74,252.17
2026-03-17,O0069427,P021,Beauty Product 3,Beauty,South,Marketplace,2,1049.17,0.1215,921.74,1843.47,504.33
2026-03-17,O0069428,P021,Beauty Product 3,Beauty,South,Online,2,1049.17,0.1215,921.74,1843.47,504.33
2026-03-17,O0069429,P021,Beauty Product 3,Beauty,South,Online,1,1049.17,0.1215,921.74,921.74,252.17
2026-03-17,O0069430,P021,Beauty Product 3,Beauty,South,Online,1,1049.17,0.1215,921.74,921.74,252.17
2026-03-17,O0069431,P022,Beauty Product 4,Beauty,South,Retail,1,654.75,0.1322,568.17,568.17,205.2
2026-03-17,O0069432,P022,Beauty Product 4,Beauty,South,Marketplace,1,654.75,0.1322,568.17,568.17,205.2
2026-03-17,O0069433,P022,Beauty Product 4,Beauty,South,Marketplace,1,654.75,0.1322,568.17,568.17,205.2
2026-03-17,O0069434,P022,Beauty Product 4,Beauty,South,Online,1,654.75,0.1322,568.17,568.17,205.2
2026-03-17,O0069435,P022,Beauty Product 4,Beauty,South,Retail,3,654.75,0.1322,568.17,1704.5,615.6
2026-03-17,O0069436,P022,Beauty Product 4,Beauty,South,Marketplace,4,654.75,0.1322,568.17,2272.67,820.8
2026-03-17,O0069437,P022,Beauty Product 4,Beauty,South,Retail,1,654.75,0.1322,568.17,568.17,205.2
2026-03-17,O0069438,P022,Beauty Product 4,Beauty,South,Online,2,654.75,0.1322,568.17,1136.34,410.4
2026-03-17,O0069439,P022,Beauty Product 4,Beauty,South,Retail,2,654.75,0.1322,568.17,1136.34,410.4
2026-03-17,O0069440,P022,Beauty Product 4,Beauty,South,Online,1,654.75,0.1322,568.17,568.17,205.2
2026-03-17,O0069441,P023,Beauty Product 5,Beauty,South,Retail,1,1664.51,0.0729,1543.17,1543.17,496.44
2026-03-17,O0069442,P023,Beauty Product 5,Beauty,South,Online,3,1664.51,0.0729,1543.17,4629.52,1489.32
2026-03-17,O0069443,P023,Beauty Product 5,Beauty,South,Retail,1,1664.51,0.0729,1543.17,1543.17,496.44
2026-03-17,O0069444,P023,Beauty Product 5,Beauty,South,Online,1,1664.51,0.0729,1543.17,1543.17,496.44
2026-03-17,O0069445,P023,Beauty Product 5,Beauty,South,Online,1,1664.51,0.0729,1543.17,1543.17,496.44
2026-03-17,O0069446,P023,Beauty Product 5,Beauty,South,Retail,1,1664.51,0.0729,1543.17,1543.17,496.44
2026-03-17,O0069447,P023,Beauty Product 5,Beauty,South,Online,1,1664.51,0.0729,1543.17,1543.17,496.44
2026-03-17,O0069448,P023,Beauty Product 5,Beauty,South,Online,1,1664.51,0.0729,1543.17,1543.17,496.44
2026-03-17,O0069449,P023,Beauty Product 5,Beauty,South,Online,1,1664.51,0.0729,1543.17,1543.17,496.44
2026-03-17,O0069450,P023,Beauty Product 5,Beauty,South,Online,2,1664.51,0.0729,1543.17,3086.34,992.88
2026-03-17,O0069451,P023,Beauty Product 5,Beauty,South,Online,1,1664.51,0.0729,1543.17,1543.17,496.44
2026-03-17,O0069452,P024,Beauty Product 6,Beauty,South,Retail,1,1902.7,0.1489,1619.31,1619.31,442.4
2026-03-17,O0069453,P024,Beauty Product 6,Beauty,South,Online,3,1902.7,0.1489,1619.31,4857.92,1327.19
2026-03-17,O0069454,P024,Beauty Product 6,Beauty,South,Marketplace,1,1902.7,0.1489,1619.31,1619.31,442.4
2026-03-17,O0069455,P024,Beauty Product 6,Beauty,South,Online,3,1902.7,0.1489,1619.31,4857.92,1327.19
2026-03-17,O0069456,P024,Beauty Product 6,Beauty,South,Online,1,1902.7,0.1489,1619.31,1619.31,442.4
2026-03-17,O0069457,P024,Beauty Product 6,Beauty,South,Retail,3,1902.7,0.1489,1619.31,4857.92,1327.19
2026-03-17,O0069458,P024,Beauty Product 6,Beauty,South,Marketplace,2,1902.7,0.1489,1619.31,3238.62,884.79
2026-03-17,O0069459,P024,Beauty Product 6,Beauty,South,Online,1,1902.7,0.1489,1619.31,1619.31,442.4
2026-03-17,O0069460,P024,Beauty Product 6,Beauty,South,Online,3,1902.7,0.1489,1619.31,4857.92,1327.19
2026-03-17,O0069461,P024,Beauty Product 6,Beauty,South,Online,1,1902.7,0.1489,1619.31,1619.31,442.4
2026-03-17,O0069462,P024,Beauty Product 6,Beauty,South,Online,1,1902.7,0.1489,1619.31,1619.31,442.4
2026-03-17,O0069463,P024,Beauty Product 6,Beauty,South,Retail,3,1902.7,0.1489,1619.31,4857.92,1327.19
2026-03-17,O0069464,P024,Beauty Product 6,Beauty,South,Retail,1,1902.7,0.1489,1619.31,1619.31,442.4
2026-03-17,O0069465,P024,Beauty Product 6,Beauty,South,Retail,1,1902.7,0.1489,1619.31,1619.31,442.4
2026-03-17,O0069466,P001,Electronics Product 1,Electronics,East,Online,1,2185.43,0.1081,1949.22,1949.22,735.11
2026-03-17,O0069467,P001,Electronics Product 1,Electronics,East,Retail,2,2185.43,0.1081,1949.22,3898.43,1470.22
2026-03-17,O0069468,P001,Electronics Product 1,Electronics,East,Marketplace,2,2185.43,0.1081,1949.22,3898.43,1470.22
2026-03-17,O0069469,P001,Electronics Product 1,Electronics,East,Online,1,2185.43,0.1081,1949.22,1949.22,735.11
2026-03-17,O0069470,P001,Electronics Product 1,Electronics,East,Online,1,2185.43,0.1081,1949.22,1949.22,735.11
2026-03-17,O0069471,P001,Electronics Product 1,Electronics,East,Online,1,2185.43,0.1081,1949.22,1949.22,735.11
2026-03-17,O0069472,P001,Electronics Product 1,Electronics,East,Marketplace,4,2185.43,0.1081,1949.22,7796.87,2940.44
2026-03-17,O0069473,P001,Electronics Product 1,Electronics,East,Online,1,2185.43,0.1081,1949.22,1949.22,735.11
2026-03-17,O0069474,P001,Electronics Product 1,Electronics,East,Marketplace,2,2185.43,0.1081,1949.22,3898.43,1470.22
2026-03-17,O0069475,P002,Electronics Product 2,Electronics,East,Retail,2,3793.97,0.1627,3176.78,6353.56,1824.14
2026-03-17,O0069476,P002,Electronics Product 2,Electronics,East,Online,1,3793.97,0.1627,3176.78,3176.78,912.07
2026-03-17,O0069477,P002,Electronics Product 2,Electronics,East,Online,1,3793.97,0.1627,3176.78,3176.78,912.07
2026-03-17,O0069478,P002,Electronics Product 2,Electronics,East,Marketplace,1,3793.97,0.1627,3176.78,3176.78,912.07
2026-03-17,O0069479,P002,Electronics Product 2,Electronics,East,Online,1,3793.97,0.1627,3176.78,3176.78,912.07
2026-03-17,O0069480,P002,Electronics Product 2,Electronics,East,Marketplace,4,3793.97,0.1627,3176.78,12707.13,3648.28
2026-03-17,O0069481,P002,Electronics Product 2,Electronics,East,Marketplace,1,3793.97,0.1627,3176.78,3176.78,912.07
2026-03-17,O0069482,P003,Electronics Product 3,Electronics,East,Retail,1,1202.08,0.172,995.3,995.3,189.97
2026-03-17,O0069483,P003,Electronics Product 3,Electronics,East,Marketplace,2,1202.08,0.172,995.3,1990.6,379.95
2026-03-17,O0069484,P003,Electronics Product 3,Electronics,East,Online,3,1202.08,0.172,995.3,2985.9,569.92
2026-03-17,O0069485,P003,Electronics Product 3,Electronics,East,Online,2,1202.08,0.172,995.3,1990.6,379.95
2026-03-17,O0069486,P003,Electronics Product 3,Electronics,East,Marketplace,3,1202.08,0.172,995.3,2985.9,569.92
2026-03-17,O0069487,P003,Electronics Product 3,Electronics,East,Online,1,1202.08,0.172,995.3,995.3,189.97
2026-03-17,O0069488,P003,Electronics Product 3,Electronics,East,Retail,1,1202.08,0.172,995.3,995.3,189.97
2026-03-17,O0069489,P003,Electronics Product 3,Electronics,East,Online,1,1202.08,0.172,995.3,995.3,189.97
2026-03-17,O0069490,P003,Electronics Product 3,Electronics,East,Online,3,1202.08,0.172,995.3,2985.9,569.92
2026-03-17,O0069491,P003,Electronics Product 3,Electronics,East,Marketplace,4,1202.08,0.172,995.3,3981.2,759.89
2026-03-17,O0069492,P003,Electronics Product 3,Electronics,East,Marketplace,1,1202.08,0.172,995.3,995.3,189.97
2026-03-17,O0069493,P004,Electronics Product 4,Electronics,East,Online,1,761.38,0.1376,656.63,656.63,230.24
2026-03-17,O0069494,P004,Electronics Product 4,Electronics,East,Retail,1,761.38,0.1376,656.63,656.63,230.24
2026-03-17,O0069495,P004,Electronics Product 4,Electronics,East,Retail,1,761.38,0.1376,656.63,656.63,230.24
2026-03-17,O0069496,P004,Electronics Product 4,Electronics,East,Online,2,761.38,0.1376,656.63,1313.26,460.47
2026-03-17,O0069497,P004,Electronics Product 4,Electronics,East,Online,2,761.38,0.1376,656.63,1313.26,460.47
2026-03-17,O0069498,P004,Electronics Product 4,Electronics,East,Online,1,761.38,0.1376,656.63,656.63,230.24
2026-03-17,O0069499,P004,Electronics Product 4,Electronics,East,Retail,1,761.38,0.1376,656.63,656.63,230.24
2026-03-17,O0069500,P004,Electronics Product 4,Electronics,East,Marketplace,5,761.38,0.1376,656.63,3283.16,1151.19
2026-03-17,O0069501,P004,Electronics Product 4,Electronics,East,Marketplace,2,761.38,0.1376,656.63,1313.26,460.47
2026-03-17,O0069502,P004,Electronics Product 4,Electronics,East,Online,1,761.38,0.1376,656.63,656.63,230.24
2026-03-17,O0069503,P005,Electronics Product 5,Electronics,East,Marketplace,1,3205.02,0.1415,2751.54,2751.54,867.65
2026-03-17,O0069504,P005,Electronics Product 5,Electronics,East,Retail,3,3205.02,0.1415,2751.54,8254.61,2602.96
2026-03-17,O0069505,P005,Electronics Product 5,Electronics,East,Marketplace,1,3205.02,0.1415,2751.54,2751.54,867.65
2026-03-17,O0069506,P005,Electronics Product 5,Electronics,East,Retail,1,3205.02,0.1415,2751.54,2751.54,867.65
2026-03-17,O0069507,P005,Electronics Product 5,Electronics,East,Marketplace,1,3205.02,0.1415,2751.54,2751.54,867.65
2026-03-17,O0069508,P005,Electronics Product 5,Electronics,East,Retail,1,3205.02,0.1415,2751.54,2751.54,867.65
2026-03-17,O0069509,P005,Electronics Product 5,Electronics,East,Marketplace,2,3205.02,0.1415,2751.54,5503.07,1735.31
2026-03-17,O0069510,P005,Electronics Product 5,Electronics,East,Online,1,3205.02,0.1415,2751.54,2751.54,867.65
2026-03-17,O0069511,P005,Electronics Product 5,Electronics,East,Retail,2,3205.02,0.1415,2751.54,5503.07,1735.31
2026-03-17,O0069512,P005,Electronics Product 5,Electronics,East,Retail,3,3205.02,0.1415,2751.54,8254.61,2602.96
2026-03-17,O0069513,P005,Electronics Product 5,Electronics,East,Online,1,3205.02,0.1415,2751.54,2751.54,867.65
2026-03-17,O0069514,P005,Electronics Product 5,Electronics,East,Marketplace,1,3205.02,0.1415,2751.54,2751.54,867.65
2026-03-17,O0069515,P006,Electronics Product 6,Electronics,East,Online,3,592.63,0.146,506.09,1518.26,562.94
2026-03-17,O0069516,P006,Electronics Product 6,Electronics,East,Retail,2,592.63,0.146,506.09,1012.17,375.3
2026-03-17,O0069517,P006,Electronics Product 6,Electronics,East,Online,1,592.63,0.146,506.09,506.09,187.65
2026-03-17,O0069518,P006,Electronics Product 6,Electronics,East,Retail,1,592.63,0.146,506.09,506.09,187.65
2026-03-17,O0069519,P006,Electronics Product 6,Electronics,East,Online,1,592.63,0.146,506.09,506.09,187.65
2026-03-17,O0069520,P006,Electronics Product 6,Electronics,East,Retail,1,592.63,0.146,506.09,506.09,187.65
2026-03-17,O0069521,P006,Electronics Product 6,Electronics,East,Online,1,592.63,0.146,506.09,506.09,187.65
2026-03-17,O0069522,P006,Electronics Product 6,Electronics,East,Online,1,592.63,0.146,506.09,506.09,187.65
2026-03-17,O0069523,P006,Electronics Product 6,Electronics,East,Marketplace,3,592.63,0.146,506.09,1518.26,562.94
2026-03-17,O0069524,P006,Electronics Product 6,Electronics,East,Online,2,592.63,0.146,506.09,1012.17,375.3
2026-03-17,O0069525,P006,Electronics Product 6,Electronics,East,Retail,1,592.63,0.146,506.09,506.09,187.65
2026-03-17,O0069526,P007,Home Product 1,Home,East,Retail,2,4245.99,0.1322,3684.87,7369.74,1544.93
2026-03-17,O0069527,P007,Home Product 1,Home,East,Online,1,4245.99,0.1322,3684.87,3684.87,772.46
2026-03-17,O0069528,P007,Home Product 1,Home,East,Online,1,4245.99,0.1322,3684.87,3684.87,772.46
2026-03-17,O0069529,P007,Home Product 1,Home,East,Online,2,4245.99,0.1322,3684.87,7369.74,1544.93
2026-03-17,O0069530,P007,Home Product 1,Home,East,Retail,2,4245.99,0.1322,3684.87,7369.74,1544.93
2026-03-17,O0069531,P007,Home Product 1,Home,East,Online,1,4245.99,0.1322,3684.87,3684.87,772.46
2026-03-17,O0069532,P007,Home Product 1,Home,East,Retail,2,4245.99,0.1322,3684.87,7369.74,1544.93
2026-03-17,O0069533,P008,Home Product 2,Home,East,Retail,1,1318.21,0.0886,1201.36,1201.36,252.41
2026-03-17,O0069534,P008,Home Product 2,Home,East,Online,1,1318.21,0.0886,1201.36,1201.36,252.41
2026-03-17,O0069535,P008,Home Product 2,Home,East,Retail,1,1318.21,0.0886,1201.36,1201.36,252.41
2026-03-17,O0069536,P008,Home Product 2,Home,East,Marketplace,1,1318.21,0.0886,1201.36,1201.36,252.41
2026-03-17,O0069537,P008,Home Product 2,Home,East,Online,3,1318.21,0.0886,1201.36,3604.09,757.22
2026-03-17,O0069538,P008,Home Product 2,Home,East,Online,4,1318.21,0.0886,1201.36,4805.45,1009.63
2026-03-17,O0069539,P008,Home Product 2,Home,East,Online,1,1318.21,0.0886,1201.36,1201.36,252.41
2026-03-17,O0069540,P009,Home Product 3,Home,East,Marketplace,1,1869.09,0.0776,1724.01,1724.01,498.88
2026-03-17,O0069541,P009,Home Product 3,Home,East,Online,1,1869.09,0.0776,1724.01,1724.01,498.88
2026-03-17,O0069542,P009,Home Product 3,Home,East,Retail,1,1869.09,0.0776,1724.01,1724.01,498.88
2026-03-17,O0069543,P009,Home Product 3,Home,East,Retail,3,1869.09,0.0776,1724.01,5172.04,1496.65
2026-03-17,O0069544,P009,Home Product 3,Home,East,Retail,1,1869.09,0.0776,1724.01,1724.01,498.88
2026-03-17,O0069545,P009,Home Product 3,Home,East,Marketplace,1,1869.09,0.0776,1724.01,1724.01,498.88
2026-03-17,O0069546,P009,Home Product 3,Home,East,Online,2,1869.09,0.0776,1724.01,3448.02,997.77
2026-03-17,O0069547,P010,Home Product 4,Home,East,Online,3,2443.75,0.1322,2120.75,6362.26,1443.41
2026-03-17,O0069548,P010,Home Product 4,Home,East,Retail,1,2443.75,0.1322,2120.75,2120.75,481.14
2026-03-17,O0069549,P010,Home Product 4,Home,East,Online,4,2443.75,0.1322,2120.75,8483.02,1924.54
2026-03-17,O0069550,P010,Home Product 4,Home,East,Retail,2,2443.75,0.1322,2120.75,4241.51,962.27
2026-03-17,O0069551,P010,Home Product 4,Home,East,Retail,2,2443.75,0.1322,2120.75,4241.51,962.27
2026-03-17,O0069552,P010,Home Product 4,Home,East,Retail,1,2443.75,0.1322,2120.75,2120.75,481.14
2026-03-17,O0069553,P010,Home Product 4,Home,East,Online,1,2443.75,0.1322,2120.75,2120.75,481.14
2026-03-17,O0069554,P010,Home Product 4,Home,East,Online,2,2443.75,0.1322,2120.75,4241.51,962.27
2026-03-17,O0069555,P010,Home Product 4,Home,East,Retail,2,2443.75,0.1322,2120.75,4241.51,962.27
2026-03-17,O0069556,P010,Home Product 4,Home,East,Marketplace,1,2443.75,0.1322,2120.75,2120.75,481.14
2026-03-17,O0069557,P011,Home Product 5,Home,East,Online,1,3253.34,0.1432,2787.42,2787.42,534.2
2026-03-17,O0069558,P011,Home Product 5,Home,East,Retail,2,3253.34,0.1432,2787.42,5574.83,1068.4
2026-03-17,O0069559,P011,Home Product 5,Home,East,Marketplace,2,3253.34,0.1432,2787.42,5574.83,1068.4
2026-03-17,O0069560,P011,Home Product 5,Home,East,Retail,1,3253.34,0.1432,2787.42,2787.42,534.2
2026-03-17,O0069561,P011,Home Product 5,Home,East,Retail,2,3253.34,0.1432,2787.42,5574.83,1068.4
2026-03-17,O0069562,P011,Home Product 5,Home,East,Marketplace,1,3253.34,0.1432,2787.42,2787.42,534.2
2026-03-17,O0069563,P011,Home Product 5,Home,East,Marketplace,1,3253.34,0.1432,2787.42,2787.42,534.2
2026-03-17,O0069564,P011,Home Product 5,Home,East,Online,3,3253.34,0.1432,2787.42,8362.25,1602.6
2026-03-17,O0069565,P011,Home Product 5,Home,East,Marketplace,2,3253.34,0.1432,2787.42,5574.83,1068.4
2026-03-17,O0069566,P011,Home Product 5,Home,East,Retail,1,3253.34,0.1432,2787.42,2787.42,534.2
2026-03-17,O0069567,P012,Home Product 6,Home,East,Retail,1,1814.65,0.1493,1543.7,1543.7,370.47
2026-03-17,O0069568,P012,Home Product 6,Home,East,Retail,2,1814.65,0.1493,1543.7,3087.4,740.94
2026-03-17,O0069569,P012,Home Product 6,Home,East,Retail,1,1814.65,0.1493,1543.7,1543.7,370.47
2026-03-17,O0069570,P012,Home Product 6,Home,East,Retail,2,1814.65,0.1493,1543.7,3087.4,740.94
2026-03-17,O0069571,P012,Home Product 6,Home,East,Online,2,1814.65,0.1493,1543.7,3087.4,740.94
2026-03-17,O0069572,P012,Home Product 6,Home,East,Retail,1,1814.65,0.1493,1543.7,1543.7,370.47
2026-03-17,O0069573,P012,Home Product 6,Home,East,Online,1,1814.65,0.1493,1543.7,1543.7,370.47
2026-03-17,O0069574,P012,Home Product 6,Home,East,Online,1,1814.65,0.1493,1543.7,1543.7,370.47
2026-03-17,O0069575,P012,Home Product 6,Home,East,Online,2,1814.65,0.1493,1543.7,3087.4,740.94
2026-03-17,O0069576,P012,Home Product 6,Home,East,Retail,1,1814.65,0.1493,1543.7,1543.7,370.47
2026-03-17,O0069577,P012,Home Product 6,Home,East,Retail,1,1814.65,0.1493,1543.7,1543.7,370.47
2026-03-17,O0069578,P012,Home Product 6,Home,East,Marketplace,3,1814.65,0.1493,1543.7,4631.1,1111.41
