date,revenue,units_sold,average_selling_price,marketing_spend,conversion_rate,stockout_rate,revenue_dod_pct,revenue_wow_pct,revenue_rolling_7d,revenue_rolling_28d,revenue_rolling_28d_std,revenue_zscore,units_sold_dod_pct,units_sold_wow_pct,units_sold_rolling_7d,units_sold_rolling_28d,units_sold_rolling_28d_std,units_sold_zscore,average_selling_price_dod_pct,average_selling_price_wow_pct,average_selling_price_rolling_7d,average_selling_price_rolling_28d,average_selling_price_rolling_28d_std,average_selling_price_zscore,marketing_spend_dod_pct,marketing_spend_wow_pct,marketing_spend_rolling_7d,marketing_spend_rolling_28d,marketing_spend_rolling_28d_std,marketing_spend_zscore,conversion_rate_dod_pct,conversion_rate_wow_pct,conversion_rate_rolling_7d,conversion_rate_rolling_28d,conversion_rate_rolling_28d_std,conversion_rate_zscore,stockout_rate_dod_pct,stockout_rate_wow_pct,stockout_rate_rolling_7d,stockout_rate_rolling_28d,stockout_rate_rolling_28d_std,stockout_rate_zscore,revenue_materiality,units_sold_materiality,average_selling_price_materiality,marketing_spend_materiality,conversion_rate_materiality,stockout_rate_materiality
2026-03-25,3705824.71,1561,2374.006860986547,164079.37,0.074496576827455,0.059027777777777776,0.05638335138510686,0.056298267111748235,3581582.5942857144,3249325.023928571,246311.4583926644,1.8533432794818947,0.08553546592489569,0.03309066843150221,1488.857142857143,1562.107142857143,72.50049260916391,-0.015270832201255264,-0.02685505490596829,0.022464241899968984,2406.0103153142636,2086.4969595073303,211.9565538890192,1.356456765332,-0.02945331831764242,-0.031104110353461167,164218.50142857144,162640.8925,9508.14850197219,0.15128891810026293,0.051675536806983446,0.03609208125150731,0.07569991279235636,0.07529717142150429,0.0022153438919127904,-0.36138614730285856,0.030303030303030276,0.4049586776859502,0.06299603174603174,0.04577132936507937,0.015038891094220788,0.8814777851401993,medium,low,low,low,low,high
2026-03-26,3594511.77,1517,2369.486994067238,165838.55,0.07761511727461312,0.078125,-0.03003729229275931,0.007720964820431941,3585516.945714286,3255802.845357143,253071.3560387268,1.3383929732096014,-0.02818705957719414,0.02361673414304999,1493.857142857143,1560.0357142857142,72.94568356882232,-0.5899693056561895,-0.0019038980019757679,-0.015529024479973508,2400.6708527354754,2093.7261941027023,218.1673624563213,1.2639874125065107,0.010721518494372528,-0.012633213668243215,163915.37571428574,163416.46214285717,8801.068114988362,0.2752038531570916,0.04186152679714561,0.01590601314024842,0.07587351533591054,0.07548518296669825,0.0021791196886826636,0.9774287841905905,0.32352941176470584,0.24309392265193375,0.06517857142857143,0.04797867063492064,0.015091649823875328,1.9975502822353586,low,low,low,low,low,high
2026-03-27,3570130.63,1463,2440.2806766917292,160888.13,0.07532359717554,0.07465277777777778,-0.00678287944512701,-0.013812141197343752,3578373.834285714,3272254.535357143,258129.46267615308,1.1539794471914653,-0.03559657218193801,-0.018779342723004744,1489.857142857143,1559.5,73.6224100343045,-1.3107422041065437,0.02987721933133458,0.005062267583568314,2402.426728844258,2105.7417443189784,227.797351811068,1.468581305766069,-0.02985083986805226,0.0375783263368481,164747.79571428572,164373.10142857142,6702.214703342782,-0.5199731108036957,-0.029524146577855404,-0.020554343700188382,0.07564769851871074,0.07542157902152981,0.0021559720271778597,-0.04544671487137056,-0.04444444444444451,0.16216216216216228,0.06666666666666667,0.04987599206349207,0.014982120463839026,1.653756941421421,low,low,low,low,low,high
2026-03-28,3637983.11,1540,2362.3266948051946,168986.56,0.07096825973854295,0.08125,0.019005601484111567,0.02850132028745067,3592775.8328571427,3289616.2685714285,265961.1036553562,1.3098413137885005,0.05263157894736836,0.03425117528542643,1497.142857142857,1561.9642857142858,71.6795761720983,-0.306423208495972,-0.03194467859009409,-0.005559437722068905,2400.5400674766033,2113.5869416594282,232.84262510434817,1.0682741316556361,0.05033578300649033,0.009571498999548567,164976.66999999998,164962.91178571427,6332.560091302595,0.6353904512982003,-0.05782168669994647,-0.06726513320122651,0.07491656295255476,0.07518268942714657,0.002266814517167991,-1.859185944277806,0.08837209302325588,0.11961722488038262,0.06790674603174603,0.05145089285714286,0.0158856161924517,1.8758546588212712,low,low,low,low,medium,high
2026-03-29,3885077.2399999998,1604,2422.1179800498753,175422.41,0.075775094210346,0.0642361111111111,0.0679206369377563,0.10866407861198324,3647174.422857143,3306710.9821428573,288200.0554702269,2.006822160091124,0.04155844155844157,0.08086253369272245,1514.2857142857142,1559.0357142857142,68.00516436971814,0.6611892807115664,0.025310337209566658,0.025721628840513322,2409.2169997440287,2127.9333586727325,239.178504023248,1.2299793519427156,0.038084981432843,0.05207116993960548,166217.0057142857,164972.50535714286,6348.75343395723,1.6459773956512962,0.06773217336189585,-0.007201352798995031,0.07483804275997676,0.07526270717565527,0.0022459309179306496,0.22814015809659957,-0.20940170940170955,-0.11904761904761918,0.06666666666666667,0.05243055555555556,0.015794547650451896,0.7474449928433234,high,medium,low,low,low,high
2026-03-30,3330685.46,1389,2397.901699064075,161875.69,0.07371347259226978,0.07847222222222222,-0.14269774981359185,-0.08211779550369913,3604606.161428571,3320468.366785714,279376.74763870967,0.036571022107748145,-0.1340399002493765,-0.05958023019634395,1501.7142857142858,1553.7857142857142,75.14842456289897,-2.192803312167764,-0.009997977466523644,-0.023965431215956623,2400.805888371327,2145.0859423725656,240.75412789979626,1.0500993644301424,-0.07722342886521738,0.01651778630089651,166592.7742857143,164820.6560714286,6370.914193176074,-0.46225172434168976,-0.027207113888282564,-0.06516163662276309,0.07410402885318346,0.07510926006649767,0.0021975307773442537,-0.6351617409039054,0.2216216216216218,0.5066666666666666,0.07043650793650794,0.05388144841269841,0.016264231520106524,1.5119542401449257,medium,low,low,low,medium,high
2026-03-31,3389533.17,1445,2345.69769550173,169673.26,0.07374372973699948,0.08993055555555556,0.01766834806430495,-0.033778796904944564,3587678.012857143,3336513.6146428576,269457.24563581194,0.19676425932447014,0.0403167746580273,0.004867872044506338,1502.7142857142858,1549.5357142857142,77.86525975843581,-1.3425205876153128,-0.021770702102893003,-0.03845945325211797,2387.4026573094843,2161.7192307760347,237.8295753858148,0.773572691399879,0.04817011127489246,0.003635127702086516,166680.56714285715,165147.98500000002,6376.5773418985045,0.7096714675231525,0.00041046966946001184,0.041047520034854346,0.0745194067936809,0.07506466734149174,0.002212608165769767,-0.5970047588759131,0.14601769911504436,0.5696969696969698,0.07509920634920635,0.056076388888888884,0.01684481796801021,2.0097674389214952,low,low,low,low,low,high
2026-04-01,3412939.07,1414,2413.6768528995754,160398.17,0.07280760358283651,0.08125,0.006905346201406148,-0.07903386234369414,3545837.207142857,3346775.5235714284,266583.6449526487,0.24819056863118363,-0.02145328719723183,-0.094170403587444,1481.7142857142858,1542.5357142857142,80.97621147841404,-1.5873268449954365,0.028980357327462514,0.01671014206611976,2393.0697990113454,2178.587334439928,238.37104621683812,0.9862335304170895,-0.054664417952481115,-0.022435483510205967,166154.68142857144,165125.2557142857,6392.895943968231,-0.7394279143156954,-0.012694315265875278,-0.022671823546072445,0.07427812490159255,0.07495960421482255,0.0022484446344913133,-0.9571063476387985,-0.09652509652509644,0.3764705882352941,0.07827380952380954,0.05789930555555556,0.016702963573173815,1.3979970884895763,medium,medium,low,low,low,high
2026-04-02,3436142.56,1446,2376.308824343015,160908.58,0.0720215635312736,0.07534722222222222,0.006798682755271068,-0.04405861494786534,3523213.034285714,3351402.4546428574,266984.3042410656,0.31739733014652827,0.022630834512022524,-0.04680290046143709,1471.5714285714287,1533.142857142857,76.05588310247515,-1.1457740491349464,-0.015481786019395871,0.00287903258927269,2394.044346193599,2194.3551872110183,236.24099304088506,0.7702034891992985,0.0031821435369241424,-0.02972752716422089,165450.4,165393.6307142857,6029.585598939817,-0.7438406239848939,-0.010796125856121552,-0.072067838582898,0.0734790457954012,0.07485431765568033,0.0023159685961817917,-1.2231401276670726,-0.07264957264957272,-0.03555555555555556,0.07787698412698411,0.05928819444444444,0.016469281110394873,0.9750897850448276,low,low,low,low,medium,medium
2026-04-03,3403233.33,1469,2316.70070115725,162493.47,0.06900048491779301,0.07916666666666666,-0.009577376207580812,-0.04674823341127987,3499370.5628571426,3364224.6964285714,260220.19222629454,0.14990625146224526,0.015905947441217094,0.004101161995898828,1472.4285714285713,1528.7142857142858,76.05156980523991,-0.7851815007528155,-0.025084333557632288,-0.050641705568892026,2376.390063974388,2208.8447768653878,230.5918368221325,0.46773522332040385,0.009849630144023402,0.009977989053636227,165679.7342857143,165398.46357142855,6027.11620245476,-0.48198731762387287,-0.04194686237502698,-0.08394596772922458,0.07257574404429448,0.0746210237091651,0.002561129589489459,-2.194554627160626,0.05069124423963145,0.0604651162790697,0.0785218253968254,0.060652281746031746,0.01647780011690617,1.123595673529212,low,low,medium,low,medium,high
2026-04-04,3747069.98,1579,2373.065218492717,178373.45,0.0757128996448249,0.09340277777777778,0.10103234678886963,0.029985535034548372,3514954.4014285714,3388641.7489285716,263007.5288336015,1.362805972365138,0.07488087134104826,0.025324675324675416,1478.0,1527.357142857143,74.74560028459716,0.6909150096624371,0.024329650052469676,0.004545740312352553,2377.924138786891,2225.9367008052836,224.072623625014,0.6566108581548693,0.09772688096327808,0.05554814536730035,167020.7185714286,165696.10571428572,6455.3632335157945,1.9638467778070814,0.09728068918688093,0.06685580178747319,0.0732535497451919,0.07453787435917018,0.002482570354406094,0.47330996423495925,0.17982456140350878,0.14957264957264949,0.08025793650793651,0.06261160714285714,0.01700458340559626,1.81075712944471,low,low,low,low,medium,high
2026-04-05,3572328.17,1490,2397.5356845637584,173478.22,0.06756059757138444,0.0920138888888889,-0.04663425314517344,-0.08050009064942032,3470275.962857143,3398431.0039285715,264613.8305216708,0.6571733825424025,-0.05636478784040533,-0.07107231920199497,1461.7142857142858,1520.7857142857142,69.26297559562248,-0.444475768200463,0.01031175455286637,-0.010149090873604272,2374.4123822888746,2241.1962524770647,220.5372678942423,0.7089025522963566,-0.027443714297167077,-0.011082905542113997,166742.97714285715,165695.58642857143,6454.7133740864965,1.20572876290266,-0.10767388531787248,-0.10840628737667735,0.07208005022534025,0.07420626051408684,0.0027667472694352657,-2.4019768686927727,-0.014869888475836368,0.4324324324324327,0.08422619047619048,0.06483134920634921,0.01662343747031322,1.6351936674399212,medium,low,low,low,high,high
2026-04-06,3070916.85,1288,2384.2522127329194,157653.75,0.07459197759472579,0.13090277777777778,-0.14035981470313796,-0.077992537307921,3433166.1614285717,3396605.873214286,266758.48628944164,-1.220913447757769,-0.13557046979865772,-0.07271418286537079,1447.2857142857142,1509.392857142857,79.9654273840863,-2.7686071891978146,-0.00554046887241888,-0.005692262671352588,2372.462455670138,2256.9637161596543,214.0986371367358,0.5945320263387351,-0.09121877086357011,-0.0260813714523781,166139.84285714285,165724.5967857143,6415.149262231829,-1.2580918160751338,0.10407516031681041,0.011917834984050524,0.07220555093997681,0.07410296602374164,0.002692837046279403,0.18159716409865803,0.42264150943396217,0.668141592920354,0.09171626984126983,0.06829117063492063,0.019760180348288168,3.1685746809634368,medium,low,low,low,low,high
2026-04-07,3181380.31,1307,2434.108882938026,166550.8,0.07375675583806383,0.11909722222222222,0.035970840434836227,-0.06141048031106888,3403430.0385714285,3400125.435,263090.1795049466,-0.8314454207740095,0.014751552795031042,-0.09550173010380625,1427.5714285714287,1498.7142857142858,86.30001808628501,-2.221486043289178,0.020910820566234944,0.0376907849659569,2385.0926253038947,2275.3400345638192,205.9956883212473,0.7707386968537373,0.05643411590272973,-0.01840278191153999,165693.77714285714,166091.42714285714,6142.9504257362105,0.07478049232145591,-0.011197206235768253,0.00017664011721141293,0.07220741181155745,0.07410145987745596,0.002693025185042283,-0.12799881757760742,-0.09018567639257302,0.32432432432432434,0.09588293650793651,0.07105654761904763,0.021257515995307247,2.2599383020000983,medium,medium,low,low,low,high
2026-04-08,3077908.48,1308,2353.141039755352,159490.1,0.07416017805032207,0.12256944444444444,-0.03252419387734251,-0.09816483187319247,3355568.5257142857,3401771.957857143,260834.3082609035,-1.2416444754391502,0.0007651109410864443,-0.074964639321075,1412.4285714285713,1488.607142857143,91.50646173731411,-1.9737091723162505,-0.0332638542795769,-0.025080330480652835,2376.444651997577,2291.32372752985,193.2101328413749,0.3199486037114497,-0.04239367208083045,-0.005661348879479111,165564.05285714284,165771.71,6248.131649048897,-1.005358137893299,0.00546963064839745,0.018577379297296526,0.07240063673548394,0.07422177421772257,0.002613751853905935,-0.023566187933428087,0.029154518950437414,0.5085470085470085,0.10178571428571427,0.07395833333333333,0.022553908074500365,2.1553298413090203,medium,low,low,low,low,high
2026-04-09,3112983.3,1327,2345.8804069329312,161761.15,0.07334126674534241,0.10347222222222222,0.011395666969278961,-0.09404710496062774,3309402.9171428573,3398355.3842857145,264064.2049585671,-1.0806920397654458,0.014525993883792054,-0.08229598893499313,1395.4285714285713,1478.142857142857,92.67014952915854,-1.6309767267106892,-0.0030855068607258396,-0.012804908645868696,2372.0977352247073,2304.3677949732223,183.54595390629555,0.22617012838595216,0.014239441821153775,0.005298474450523338,165685.84857142856,165859.9507142857,6170.1682183834855,-0.6642931876757705,-0.011042466813172669,0.018323723470620834,0.07258916576606521,0.07418591509770013,0.0026188765695678673,-0.3225231620965965,-0.15580736543909346,0.3732718894009217,0.10580357142857143,0.07578125000000001,0.022810740234409828,1.2139444813128242,medium,medium,low,low,low,high
2026-04-10,3068647.01,1301,2358.6833282090697,163953.47,0.0798932630995287,0.12534722222222222,-0.014242379649129555,-0.09831424635230646,3261604.8714285716,3404808.5189285716,253109.9016643928,-1.3281246870156034,-0.019593067068575776,-0.11436351259360111,1371.4285714285713,1470.4285714285713,98.14442440774734,-1.7263188658040258,0.005457618912840134,0.01812173105954007,2378.0952533749673,2320.6161085831,166.07159562734432,0.22922173705966273,0.013552821552022865,0.008984976442437898,165894.41999999998,165914.50607142856,6145.38403554372,-0.31910716402527617,0.08933574023116209,0.1578652410155279,0.0741452769348846,0.07438719080068537,0.002832445928325137,1.943928476720874,0.21140939597315445,0.5833333333333335,0.11240079365079365,0.07853422619047619,0.023987866029548367,1.951528159031802,medium,medium,low,low,high,high
2026-04-11,3103216.33,1287,2411.2014996114995,175548.87,0.07108223678729557,0.12743055555555555,0.011265329602051732,-0.17182856296695048,3169625.778571429,3402928.1350000002,255214.63787680204,-1.1743519395806676,-0.010760953112989968,-0.18492716909436357,1329.7142857142858,1457.642857142857,97.87869071068575,-1.7434117263302078,0.022265884858017948,0.016070473251891926,2383.5432935347935,2338.2140110334017,146.87599607493252,0.49693272235485886,0.07072372423712658,-0.015835204174163953,165490.90857142856,165829.78714285715,5988.072159427614,1.6230737703855371,-0.11028497235438495,-0.06116081776357973,0.07348375366952327,0.07427377304497014,0.002900575176343039,-1.1003115119044655,0.01662049861495829,0.3643122676579924,0.11726190476190476,0.08053075396825397,0.02565181937589265,1.8283226191502653,high,high,low,low,medium,high
2026-04-12,2963799.65,1220,2429.343975409836,181949.98,0.07361863693891006,0.1451388888888889,-0.04492651016695315,-0.17034507778718433,3082693.132857143,3400054.708571428,259813.9259386838,-1.6791057561494394,-0.052059052059052036,-0.18120805369127513,1291.142857142857,1445.0357142857142,104.94848194439903,-2.1442493508856715,0.007524247061583056,0.013267077128766402,2388.0873350842335,2355.85778733255,124.68066762652056,0.5893952083847752,0.0364634075969843,0.048834718271838495,166701.16,166243.61000000002,6674.03865171121,2.3533531673468677,0.03568261588622135,0.08966823245050048,0.07434918786488406,0.07410263756242179,0.0027865902732851972,-0.17368919577154893,0.13896457765667591,0.5773584905660378,0.12485119047619046,0.08400297619047618,0.027581114616262448,2.216586006367038,high,high,low,low,medium,high
2026-04-13,3200737.52,1349,2372.674217939214,160593.76,0.07399710460265382,0.09479166666666666,0.07994395640069674,0.04227423806671937,3101238.9428571425,3401668.6225,258375.2152285691,-0.7776717372920166,0.1057377049180328,0.04736024844720488,1299.857142857143,1435.5357142857142,100.95671318197681,-0.857156612554646,-0.023327185464158684,-0.00485602770205007,2386.4333358279896,2370.8140220068494,96.64203034773547,0.01924831179220142,-0.11737412666931868,0.018648525645599934,167121.16142857142,165828.15607142853,6649.836305799045,-0.7871466049267742,0.005140921911632512,-0.007975026420455444,0.07426420600887378,0.07406546664906014,0.0027805878494121354,-0.024585465415438913,-0.34688995215311014,-0.27586206896551735,0.11969246031746031,0.0853918650793651,0.02708843213509397,0.3470042688489088,low,low,low,low,low,high
2026-04-14,3172440.73,1343,2362.2045644080417,162915.98,0.0752876777331503,0.10798611111111112,-0.008840709312521233,-0.0028099689848146703,3099961.86,3411109.1289285715,244108.79166674614,-0.9777132453893681,-0.004447739065974843,0.02754399387911244,1305.0,1429.25,101.04660640846214,-0.8535665181208599,-0.00441259632359714,-0.029540304886934265,2376.1612903237065,2386.8039162825908,36.94476220903042,-0.6658413914093674,0.014460213149004142,-0.02182409210883396,166601.90142857144,165986.80750000002,6519.592364367968,-0.4710152611355343,0.017440859847510648,0.020756361606354634,0.07448290913674327,0.07413472888889076,0.002786211128512398,0.4138052685458606,0.13919413919413937,-0.09329446064139935,0.11810515873015873,0.08741319444444444,0.02656371873801102,0.7744742695693476,low,low,low,low,low,high
2026-04-15,3706471.66,1526,2428.880511140236,167737.18,0.06870417212166985,0.12916666666666668,0.16833440730664173,0.2042176315781814,3189756.6,3418186.231785714,249836.52749914647,1.1538962340695793,0.13626209977661952,0.16666666666666674,1336.142857142857,1429.7857142857142,101.53465277571844,0.9476004800727008,0.02822615269516393,0.032186541352726916,2386.981214807261,2390.626495282612,35.483322022273846,1.0780843978929395,0.029593168208545073,0.051709040247639004,167780.0557142857,165929.32285714286,6495.922792091648,0.27830643939581234,-0.08744466305382714,-0.07357056134560525,0.0737034797183644,0.07402053853694932,0.002942276747298955,-1.80688863485053,0.1961414790996785,0.05382436260623247,0.11904761904761905,0.09052579365079365,0.02614987073612355,1.477669752397451,high,high,low,low,medium,medium
2026-04-16,3415953.35,1455,2347.734261168385,164678.84,0.07721976269997356,0.10416666666666667,-0.07838136552755948,0.09732466280818164,3233038.035714286,3412792.7332142857,248129.84309121943,0.012737753533953077,-0.04652686762778502,0.09645817633760356,1354.4285714285713,1428.8214285714287,101.14787618701074,0.25881484036471686,-0.03340890982478073,0.0007902594821009856,2387.2460511266117,2388.5147463200983,36.23280302588869,-1.1255128432259418,-0.018232928441982876,0.018037025577525956,168196.86857142858,165812.12321428568,6487.518097701914,-0.17468671334992095,0.12394575635411553,0.05288286017881538,0.07425755056902597,0.07404981936660072,0.002970774103377334,1.0670428726873167,-0.19354838709677424,0.006711409395973256,0.11914682539682539,0.0920014880952381,0.025691921336270247,0.47350209477150046,medium,medium,low,low,medium,low
2026-04-17,3248110.89,1386,2343.514350649351,165661.81,0.07342207648414048,0.09826388888888889,-0.04913488060368265,0.05848306416970406,3258675.7328571426,3399506.250357143,246571.66520729513,-0.61400145158554,-0.04742268041237119,0.06533435818601085,1366.5714285714287,1425.0714285714287,100.70268986492736,-0.38798793382614927,-0.0017974395947749633,-0.006431120862348427,2385.079054332366,2385.497775131495,36.34095187603937,-1.1552648545187103,0.005969012169383836,0.010419663578941085,168440.91714285713,166190.7167857143,6136.713323908157,-0.08618730545122825,-0.049180236807881084,-0.08099790100357529,0.07333309533825624,0.07392545370903651,0.002919292864710377,-0.17243121818337048,-0.056666666666666754,-0.21606648199445988,0.11527777777777778,0.09321676587301587,0.02512853512634796,0.20085225782146626,medium,low,low,low,medium,high
2026-04-18,3612733.52,1515,2384.6425874587458,181216.32,0.07379158588512752,0.11180555555555556,0.11225682938429471,0.16419003247511266,3331463.902857143,3402204.978928571,248539.86186580898,0.8470614713107749,0.09307359307359309,0.17715617715617715,1399.142857142857,1426.0,101.4312392524921,0.8774417098311585,0.017549812228800254,-0.011014804095399344,2381.2849240248297,2385.8231059557797,36.289181476850494,-0.03253086592176365,0.09389315497639439,0.03228417249282223,169250.55285714287,166684.71249999997,6761.302331092426,2.1492320248978074,0.00503267434920418,0.03811569838382156,0.07372014520937509,0.07384350289416126,0.002888433669188948,-0.017974104646246717,0.13780918727915203,-0.12261580381471382,0.11304563492063494,0.09461805555555557,0.02502829403125129,0.6867227937525036,high,high,low,low,low,high
2026-04-19,3179214.29,1406,2261.1765931721197,177195.14,0.0792256889336786,0.09965277777777778,-0.11999756627496838,0.07268191694401471,3362237.422857143,3390595.235357143,251173.23025132876,-0.8415743395330431,-0.07194719471947197,0.15245901639344273,1425.7142857142858,1423.2142857142858,100.8487525925378,-0.17069408665704738,-0.05177547148405193,-0.06922337221074093,2357.2610122765846,2382.2444323484306,43.092103940212844,-2.809513300726361,-0.02218994404036012,-0.026132676683998546,168571.29,167058.10821428572,7047.123893392542,1.4384636823568382,0.07364122864916367,0.07616348560516495,0.07452115263719916,0.07394710837185006,0.003029320795558872,1.7424963937682607,-0.10869565217391297,-0.3133971291866029,0.10654761904761904,0.09557291666666666,0.024677240550821967,0.16532890307199397,medium,medium,medium,low,medium,high
2026-04-20,3568357.13,1464,2437.4024112021857,157647.24,0.0761134016525926,0.12048611111111111,0.12240220523165801,0.1148546569979283,3414754.5100000002,3388441.443928571,249307.84025325405,0.7216607624078947,0.04125177809388325,0.08524833209785032,1442.142857142857,1422.75,100.62163267887757,0.4099516068442723,0.07793545119925605,0.027280691455058292,2366.5078970284376,2381.552394224473,41.99233361471111,1.3300050787876847,-0.11031848841903913,-0.018347661826960238,168150.35857142857,167001.0342857143,7118.848757412659,-1.3139476064826436,-0.03928381466889297,0.028599727804253572,0.07482348078719041,0.07384931664730611,0.0029068532950567065,0.778878318055031,0.2090592334494772,0.2710622710622712,0.11021825396825398,0.09801587301587301,0.0235736087772438,0.9531946638958897,high,medium,low,low,low,high
2026-04-21,3382042.19,1431,2363.4117330538083,152242.95,0.08009221309684647,0.09618055555555556,-0.05221308664247959,0.0660694644403963,3444697.575714286,3383941.8717857143,248204.02032231053,-0.0076537107789288635,-0.02254098360655743,0.06552494415487709,1454.7142857142858,1422.5,100.59103118844918,0.0845005752458779,-0.030356365370084015,0.0005110347613221933,2366.680349692119,2378.834230657301,40.53920948094963,-0.3804340982707103,-0.03428090463239308,-0.06551248072779603,166625.63999999998,166400.4714285714,7629.800996393197,-1.8555557917256331,0.052274781547860805,0.0638156934621541,0.07550984298200415,0.07417989268099645,0.0030730538903878967,1.9239234412201396,-0.20172910662824206,-0.10932475884244375,0.10853174603174602,0.0994047619047619,0.022190422435897826,-0.14529720461700107,medium,low,low,low,medium,high
2026-04-22,3076485.95,1352,2275.507359467456,152139.17,0.07520051676804651,0.10104166666666667,-0.09034666714196127,-0.16996911558741012,3354699.617142857,3361465.4875000003,246465.1343760282,-1.1562671459453207,-0.05520614954577219,-0.11402359108781124,1429.857142857143,1415.0357142857142,97.64428342026014,-0.6455648203634109,-0.037193846656913054,-0.0631456141911153,2344.76989945315,2375.3163913173335,45.001718499993764,-2.217893786653756,-0.0006816736013063318,-0.09299077282687107,164397.35285714286,165974.03571428574,8084.461058750732,-1.7112910327288517,-0.06107580424684966,0.09455531513969961,0.0764378922172008,0.07420503339316042,0.003078615085970039,0.32335428336680794,0.05054151624548742,-0.217741935483871,0.10451388888888889,0.10090525793650794,0.0207315628301836,0.006579761076194834,high,medium,medium,low,medium,high
2026-04-23,3484953.93,1443,2415.0754885654887,157034.62,0.07538285198895131,0.13055555555555556,0.13277095577179532,0.020199508872098537,3364556.8428571424,3357552.7075,243479.92817263113,0.5232514378338023,0.06730769230769229,-0.008247422680412342,1428.142857142857,1412.392857142857,95.76566278845553,0.31960456353498506,0.0613349495519524,0.028683496471866743,2354.3900747955936,2376.944551835128,45.60366887027572,0.8361374791758088,0.032177446478773186,-0.04641895704390442,163305.32142857142,165659.60964285713,8259.24038811335,-1.0442836432355416,0.0024246538287391317,-0.02378809059747189,0.0761754764013405,0.07412530963295823,0.0030152890216355475,0.41705532934649453,0.29209621993127155,0.2533333333333334,0.10828373015873018,0.10277777777777777,0.0209643087978095,1.3250032732145316,low,low,low,low,low,high
2026-04-24,3381087.87,1414,2391.151251768034,165574.41,0.07490783800912247,0.12118055555555556,-0.029804141485451408,0.0409397906978477,3383553.554285715,3350801.180357143,239962.5773164721,0.12621422049036427,-0.02009702009702008,0.02020202020202011,1432.142857142857,1410.642857142857,95.25296312518047,0.03524449788224401,-0.009906206621998925,0.020327121575117957,2361.195346383977,2375.189929516425,43.99323037790818,0.3628131445338074,0.05438157522207532,-0.0005275808588594,163292.83571428573,165826.97678571427,8206.281040664697,-0.030777252748561898,-0.006301353256022435,0.020235896287990718,0.0763877280477665,0.07411046109130046,0.0030101889757054422,0.2648926443679998,-0.07180851063829796,0.23321554770318031,0.11155753968253969,0.10443948412698413,0.020491092619656422,0.8169926191496627,low,low,low,low,low,high
2026-04-25,3483715.59,1481,2352.2725118163403,179426.26,0.07306304548880148,0.11701388888888889,0.030353461355028255,-0.03571199737975694,3365122.4214285715,3345291.6260714284,234840.99223652616,0.5894369743982097,0.0473833097595473,-0.022442244224422425,1427.2857142857142,1408.5357142857142,92.90914803376359,0.7799478011352762,-0.01625942312220796,-0.013574392998198292,2356.571049863633,2374.8308515525373,44.142887353963744,-0.5110300002650692,0.08365936499486848,-0.009878028645543657,163037.11285714287,166199.82321428575,8583.635254646897,1.5408898902774215,-0.02462749652574847,-0.00987294672674699,0.07628365084829135,0.07418527486809541,0.0029547221987919455,-0.3798087616334157,-0.034383954154727836,0.04658385093167694,0.1123015873015873,0.10571676587301589,0.02010304435280591,0.5619608064136908,low,low,low,low,low,medium
2026-04-26,3555785.93,1464,2428.815525956284,172169.14,0.07409172281541304,0.1267361111111111,0.02068777950957834,0.1184480206900429,3418918.37,3333531.222142857,214141.23223821554,1.0378884324804014,-0.011478730587440866,0.04125177809388325,1435.5714285714287,1403.5357142857142,85.46971832949235,0.7074351816767582,0.03254002831535874,0.07413792150969956,2380.5194688327997,2375.070049620623,44.425852548321636,1.209779289597254,-0.040446253519412334,-0.028364209086095715,162319.11285714287,166083.635,8475.511756047652,0.7180103308402266,0.01407931081615299,-0.06480178572588113,0.07555022711711055,0.0741251544611335,0.0029382557802657113,-0.011378058351829522,0.08308605341246289,0.2717770034843203,0.11617063492063494,0.10794890873015874,0.01875103337099474,1.0019289075562938,high,low,medium,low,medium,high
2026-04-27,3476891.22,1433,2426.3023168178647,165874.93,0.07521146926096474,0.13125,-0.022187699584040987,-0.025632498841280382,3405851.8114285716,3338752.8564285715,215845.0383712196,0.6399885983658906,-0.021174863387978138,-0.021174863387978138,1431.142857142857,1405.107142857143,85.59696225386713,0.32586269896040565,-0.0010347468185876174,-0.004554067204211143,2378.933741063611,2376.084357397544,45.282396274533376,1.1089951847041084,-0.03655829378017461,0.05219051091538307,163494.49714285714,166226.465,8435.57640883549,-0.041672908045952015,0.015112976227335873,-0.011849849987582872,0.0754213796325923,0.07417865434215833,0.0029441141851898945,0.3508066786274448,0.03561643835616457,0.08933717579250722,0.11770833333333333,0.10983382936507936,0.018326077050298605,1.1686172974249112,low,low,low,low,low,high
2026-04-28,3508086.04,1449,2421.0393650793653,170739.15,0.07161721200116812,0.13229166666666667,0.008972043709782662,0.037268562282482876,3423858.075714286,3342986.8874999997,218029.75554595786,0.7572322047813311,0.011165387299371998,0.012578616352201255,1433.7142857142858,1405.25,85.66931470183178,0.5106846033760153,-0.002169124474728168,0.02438323852742119,2387.1662599244046,2378.775131311031,45.64689443382653,0.9258950535967757,0.029324624281680256,0.12149133999308326,166136.81142857144,166264.5325,8454.0916826,0.5292842410509386,-0.047788685623537774,-0.10581554395844306,0.07421066519035253,0.07410270728016435,0.002982921447274729,-0.8332419485156216,0.007936507936507908,0.37545126353790614,0.12286706349206351,0.11134672619047618,0.01837061246065796,1.1401329444538466,low,low,low,medium,high,high
